day_date,age_group,serious_amount_vaccinated,serious_amount_expired,serious_amount_not_vaccinated,new_serious_amount_vaccinated,new_serious_amount_expired,new_serious_amount_not_vaccinated,serious_vaccinated_normalized,serious_expired_normalized,serious_not_vaccinated_normalized,new_serious_vaccinated_normalized,new_serious_expired_normalized,new_serious_not_vaccinated_normalized
2021-06-25T00:00:00.000Z,מתחת לגיל 60,0,0,7,0,0,0,0,0,0.2,0,0,0
2021-06-26T00:00:00.000Z,מתחת לגיל 60,0,0,7,0,0,0,0,0,0.2,0,0,0
2021-06-26T00:00:00.000Z,מעל גיל 60,5,0,10,1,0,0,0.4,0,5.2,0.1,0,0
2021-06-26T00:00:00.000Z,כלל האוכלוסיה,5,0,17,1,0,0,0.1,0,0.4,0,0,0
2021-06-27T00:00:00.000Z,כלל האוכלוסיה,5,0,16,0,0,1,0.1,0,0.4,0,0,0
2021-06-27T00:00:00.000Z,מעל גיל 60,5,0,9,0,0,0,0.4,0,4.6,0,0,0
2021-06-27T00:00:00.000Z,מתחת לגיל 60,0,0,7,0,0,1,0,0,0.2,0,0,0
2021-06-28T00:00:00.000Z,מעל גיל 60,4,0,9,0,0,0,0.3,0,4.7,0,0,0
2021-06-28T00:00:00.000Z,כלל האוכלוסיה,4,0,15,0,0,0,0.1,0,0.4,0,0,0
2021-06-28T00:00:00.000Z,מתחת לגיל 60,0,0,6,0,0,0,0,0,0.2,0,0,0
2021-06-29T00:00:00.000Z,מעל גיל 60,4,0,9,0,0,0,0.3,0,4.7,0,0,0
2021-06-29T00:00:00.000Z,כלל האוכלוסיה,4,0,15,0,0,0,0.1,0,0.4,0,0,0
2021-06-29T00:00:00.000Z,מתחת לגיל 60,0,0,6,0,0,0,0,0,0.2,0,0,0
2021-06-30T00:00:00.000Z,מעל גיל 60,7,0,10,4,0,1,0.5,0,5.2,0.3,0,0.5
2021-06-30T00:00:00.000Z,מתחת לגיל 60,0,0,5,0,0,0,0,0,0.1,0,0,0
2021-06-30T00:00:00.000Z,כלל האוכלוסיה,7,0,15,4,0,1,0.1,0,0.4,0.1,0,0
2021-07-01T00:00:00.000Z,מעל גיל 60,7,0,10,0,0,0,0.5,0,5.2,0,0,0
2021-07-01T00:00:00.000Z,כלל האוכלוסיה,7,0,15,0,0,0,0.1,0,0.4,0,0,0
2021-07-01T00:00:00.000Z,מתחת לגיל 60,0,0,5,0,0,0,0,0,0.1,0,0,0
2021-07-02T00:00:00.000Z,מעל גיל 60,8,0,11,1,0,1,0.6,0,5.7,0.1,0,0.5
2021-07-02T00:00:00.000Z,מתחת לגיל 60,0,0,6,0,0,1,0,0,0.2,0,0,0
2021-07-02T00:00:00.000Z,כלל האוכלוסיה,8,0,17,1,0,2,0.1,0,0.4,0,0,0.1
2021-07-03T00:00:00.000Z,מתחת לגיל 60,0,0,7,0,0,1,0,0,0.2,0,0,0
2021-07-03T00:00:00.000Z,מעל גיל 60,9,0,11,2,0,1,0.7,0,5.7,0.1,0,0.5
2021-07-03T00:00:00.000Z,כלל האוכלוסיה,9,0,18,2,0,2,0.2,0,0.5,0,0,0.1
2021-07-04T00:00:00.000Z,מעל גיל 60,11,0,9,2,0,0,0.8,0,4.7,0.1,0,0
2021-07-04T00:00:00.000Z,מתחת לגיל 60,0,0,8,0,0,2,0,0,0.2,0,0,0.1
2021-07-04T00:00:00.000Z,כלל האוכלוסיה,11,0,17,2,0,2,0.2,0,0.4,0,0,0.1
2021-07-05T00:00:00.000Z,מתחת לגיל 60,0,0,10,0,0,2,0,0,0.3,0,0,0.1
2021-07-05T00:00:00.000Z,מעל גיל 60,12,0,10,2,0,1,0.9,0,5.2,0.1,0,0.5
2021-07-05T00:00:00.000Z,כלל האוכלוסיה,12,0,20,2,0,3,0.2,0,0.5,0,0,0.1
2021-07-06T00:00:00.000Z,מעל גיל 60,12,0,10,3,0,0,0.9,0,5.3,0.2,0,0
2021-07-06T00:00:00.000Z,מתחת לגיל 60,1,0,12,1,0,3,0,0,0.3,0,0,0.1
2021-07-06T00:00:00.000Z,כלל האוכלוסיה,13,0,22,4,0,3,0.2,0,0.6,0.1,0,0.1
2021-07-07T00:00:00.000Z,מתחת לגיל 60,1,0,13,0,0,2,0,0,0.3,0,0,0.1
2021-07-07T00:00:00.000Z,כלל האוכלוסיה,17,0,24,6,0,3,0.3,0,0.6,0.1,0,0.1
2021-07-07T00:00:00.000Z,מעל גיל 60,16,0,11,6,0,1,1.2,0,5.8,0.4,0,0.5
2021-07-08T00:00:00.000Z,כלל האוכלוסיה,18,0,23,5,0,2,0.3,0,0.6,0.1,0,0.1
2021-07-08T00:00:00.000Z,מתחת לגיל 60,0,0,12,0,0,1,0,0,0.3,0,0,0
2021-07-08T00:00:00.000Z,מעל גיל 60,18,0,11,5,0,1,1.3,0,5.8,0.4,0,0.5
2021-07-09T00:00:00.000Z,מתחת לגיל 60,2,0,11,2,0,0,0,0,0.3,0,0,0
2021-07-09T00:00:00.000Z,כלל האוכלוסיה,19,0,20,5,0,0,0.3,0,0.5,0.1,0,0
2021-07-09T00:00:00.000Z,מעל גיל 60,17,0,9,3,0,0,1.3,0,4.8,0.2,0,0
2021-07-10T00:00:00.000Z,כלל האוכלוסיה,19,0,20,2,0,3,0.3,0,0.5,0,0,0.1
2021-07-10T00:00:00.000Z,מתחת לגיל 60,2,0,9,0,0,0,0,0,0.2,0,0,0
2021-07-10T00:00:00.000Z,מעל גיל 60,17,0,11,2,0,3,1.3,0,5.8,0.1,0,1.6
2021-07-11T00:00:00.000Z,כלל האוכלוסיה,28,0,20,11,0,2,0.5,0,0.5,0.2,0,0.1
2021-07-11T00:00:00.000Z,מתחת לגיל 60,2,0,7,0,0,0,0,0,0.2,0,0,0
2021-07-11T00:00:00.000Z,מעל גיל 60,26,0,13,11,0,2,1.9,0,6.9,0.8,0,1.1
2021-07-12T00:00:00.000Z,כלל האוכלוסיה,30,0,19,6,0,1,0.5,0,0.5,0.1,0,0
2021-07-12T00:00:00.000Z,מעל גיל 60,28,0,11,6,0,0,2.1,0,5.9,0.4,0,0
2021-07-12T00:00:00.000Z,מתחת לגיל 60,2,0,8,0,0,1,0,0,0.2,0,0,0
2021-07-13T00:00:00.000Z,מעל גיל 60,24,0,11,3,0,0,1.8,0,5.9,0.2,0,0
2021-07-13T00:00:00.000Z,כלל האוכלוסיה,25,0,20,4,0,2,0.5,0,0.5,0.1,0,0.1
2021-07-13T00:00:00.000Z,מתחת לגיל 60,1,0,9,1,0,2,0,0,0.2,0,0,0.1
2021-07-14T00:00:00.000Z,מעל גיל 60,30,0,11,10,0,0,2.2,0,5.9,0.7,0,0
2021-07-14T00:00:00.000Z,כלל האוכלוסיה,31,0,19,10,0,0,0.6,0,0.5,0.2,0,0
2021-07-14T00:00:00.000Z,מתחת לגיל 60,1,0,8,0,0,0,0,0,0.2,0,0,0
2021-07-15T00:00:00.000Z,כלל האוכלוסיה,32,0,23,6,0,5,0.6,0,0.6,0.1,0,0.1
2021-07-15T00:00:00.000Z,מעל גיל 60,31,0,11,6,0,1,2.3,0,5.9,0.4,0,0.5
2021-07-15T00:00:00.000Z,מתחת לגיל 60,1,0,12,0,0,4,0,0,0.3,0,0,0.1
2021-07-16T00:00:00.000Z,כלל האוכלוסיה,29,0,20,6,0,0,0.5,0,0.5,0.1,0,0
2021-07-16T00:00:00.000Z,מעל גיל 60,29,0,11,6,0,0,2.1,0,5.9,0.4,0,0
2021-07-16T00:00:00.000Z,מתחת לגיל 60,0,0,9,0,0,0,0,0,0.2,0,0,0
2021-07-17T00:00:00.000Z,מעל גיל 60,35,0,12,11,0,2,2.6,0,6.5,0.8,0,1.1
2021-07-17T00:00:00.000Z,כלל האוכלוסיה,35,0,23,11,0,5,0.6,0,0.6,0.2,0,0.1
2021-07-17T00:00:00.000Z,מתחת לגיל 60,0,0,11,0,0,3,0,0,0.3,0,0,0.1
2021-07-18T00:00:00.000Z,כלל האוכלוסיה,39,0,25,11,0,6,0.7,0,0.6,0.2,0,0.2
2021-07-18T00:00:00.000Z,מעל גיל 60,38,0,12,10,0,3,2.8,0,6.5,0.7,0,1.6
2021-07-18T00:00:00.000Z,מתחת לגיל 60,1,0,13,1,0,3,0,0,0.3,0,0,0.1
2021-07-19T00:00:00.000Z,מעל גיל 60,40,0,13,7,0,3,2.9,0,7,0.5,0,1.6
2021-07-19T00:00:00.000Z,מתחת לגיל 60,2,0,6,1,0,0,0,0,0.2,0,0,0
2021-07-19T00:00:00.000Z,כלל האוכלוסיה,42,0,19,8,0,3,0.8,0,0.5,0.1,0,0.1
2021-07-20T00:00:00.000Z,מתחת לגיל 60,2,0,10,0,0,5,0,0,0.3,0,0,0.1
2021-07-20T00:00:00.000Z,מעל גיל 60,35,0,15,4,0,3,2.6,0,8.1,0.3,0,1.6
2021-07-20T00:00:00.000Z,כלל האוכלוסיה,37,0,25,4,0,8,0.7,0,0.6,0.1,0,0.2
2021-07-21T00:00:00.000Z,מעל גיל 60,34,0,16,5,0,3,2.5,0,8.7,0.4,0,1.6
2021-07-21T00:00:00.000Z,מתחת לגיל 60,3,0,14,1,0,4,0.1,0,0.4,0,0,0.1
2021-07-21T00:00:00.000Z,כלל האוכלוסיה,37,0,30,6,0,7,0.7,0,0.8,0.1,0,0.2
2021-07-22T00:00:00.000Z,מתחת לגיל 60,5,0,15,3,0,1,0.1,0,0.4,0.1,0,0
2021-07-22T00:00:00.000Z,מעל גיל 60,40,0,16,11,0,2,2.9,0,8.7,0.8,0,1.1
2021-07-22T00:00:00.000Z,כלל האוכלוסיה,45,0,31,14,0,3,0.8,0,0.8,0.3,0,0.1
2021-07-23T00:00:00.000Z,כלל האוכלוסיה,55,0,31,16,0,4,1,0,0.8,0.3,0,0.1
2021-07-23T00:00:00.000Z,מתחת לגיל 60,6,0,16,2,0,2,0.1,0,0.4,0,0,0.1
2021-07-23T00:00:00.000Z,מעל גיל 60,49,0,15,14,0,2,3.6,0,8.2,1,0,1.1
2021-07-24T00:00:00.000Z,מתחת לגיל 60,8,0,14,2,0,2,0.2,0,0.4,0,0,0.1
2021-07-24T00:00:00.000Z,כלל האוכלוסיה,58,0,31,11,0,5,1,0,0.8,0.2,0,0.1
2021-07-24T00:00:00.000Z,מעל גיל 60,50,0,17,9,0,3,3.7,0,9.3,0.7,0,1.6
2021-07-25T00:00:00.000Z,כלל האוכלוסיה,63,0,33,16,0,6,1.1,0,0.9,0.3,0,0.2
2021-07-25T00:00:00.000Z,מתחת לגיל 60,5,0,17,0,0,3,0.1,0,0.5,0,0,0.1
2021-07-25T00:00:00.000Z,מעל גיל 60,58,0,16,16,0,3,4.3,0,8.8,1.2,0,1.6
2021-07-26T00:00:00.000Z,כלל האוכלוסיה,80,0,43,26,0,14,1.4,0,1.1,0.5,0,0.4
2021-07-26T00:00:00.000Z,מתחת לגיל 60,6,0,22,1,0,7,0.1,0,0.6,0,0,0.2
2021-07-26T00:00:00.000Z,מעל גיל 60,74,0,21,25,0,7,5.4,0,11.5,1.8,0,3.8
2021-07-27T00:00:00.000Z,מתחת לגיל 60,7,0,26,1,0,7,0.2,0,0.7,0,0,0.2
2021-07-27T00:00:00.000Z,כלל האוכלוסיה,98,0,56,28,0,17,1.7,0,1.5,0.5,0,0.4
2021-07-27T00:00:00.000Z,מעל גיל 60,91,0,30,27,0,10,6.7,0,16.5,2,0,5.5
2021-07-28T00:00:00.000Z,מעל גיל 60,81,1,32,13,1,5,5.9,420.2,17.6,1,420.2,2.8
2021-07-28T00:00:00.000Z,מתחת לגיל 60,8,0,28,1,0,5,0.2,0,0.8,0,0,0.1
2021-07-28T00:00:00.000Z,כלל האוכלוסיה,89,1,60,14,1,10,1.6,120.3,1.6,0.2,120.3,0.3
2021-07-29T00:00:00.000Z,כלל האוכלוסיה,87,1,67,19,0,14,1.5,82.2,1.8,0.3,0,0.4
2021-07-29T00:00:00.000Z,מתחת לגיל 60,8,0,30,1,0,6,0.2,0,0.8,0,0,0.2
2021-07-29T00:00:00.000Z,מעל גיל 60,79,1,37,18,0,8,5.8,316.5,20.4,1.3,0,4.4
2021-07-30T00:00:00.000Z,מעל גיל 60,105,1,39,33,0,4,7.7,261.1,21.6,2.4,0,2.2
2021-07-30T00:00:00.000Z,מתחת לגיל 60,7,0,26,2,0,2,0.2,0,0.7,0,0,0.1
2021-07-30T00:00:00.000Z,כלל האוכלוסיה,112,1,65,35,0,6,2,62.6,1.7,0.6,0,0.2
2021-07-31T00:00:00.000Z,כלל האוכלוסיה,122,1,73,23,0,16,2.2,47.6,1.9,0.4,0,0.4
2021-07-31T00:00:00.000Z,מעל גיל 60,115,1,45,23,0,11,8.4,223.2,24.9,1.7,0,6.1
2021-07-31T00:00:00.000Z,מתחת לגיל 60,7,0,28,0,0,5,0.2,0,0.8,0,0,0.1
2021-08-01T00:00:00.000Z,מעל גיל 60,114,1,46,20,0,5,8.4,216.5,25.5,1.5,0,2.8
2021-08-01T00:00:00.000Z,מתחת לגיל 60,7,0,28,1,0,3,0.2,0,0.8,0,0,0.1
2021-08-01T00:00:00.000Z,כלל האוכלוסיה,121,1,74,21,0,8,2.1,43.3,2,0.4,0,0.2
2021-08-02T00:00:00.000Z,כלל האוכלוסיה,137,1,75,32,0,13,2.4,41.7,2,0.6,0,0.3
2021-08-02T00:00:00.000Z,מתחת לגיל 60,11,0,31,4,0,7,0.3,0,0.8,0.1,0,0.2
2021-08-02T00:00:00.000Z,מעל גיל 60,126,1,44,28,0,6,9.2,223.2,24.5,2.1,0,3.3
2021-08-03T00:00:00.000Z,מתחת לגיל 60,9,0,30,2,0,5,0.2,0,0.8,0,0,0.1
2021-08-03T00:00:00.000Z,כלל האוכלוסיה,149,1,79,38,0,15,2.6,35.9,2.1,0.7,0,0.4
2021-08-03T00:00:00.000Z,מעל גיל 60,140,1,49,36,0,10,10.2,218.3,27.3,2.6,0,5.6
2021-08-04T00:00:00.000Z,כלל האוכלוסיה,149,1,86,31,0,17,2.6,32.1,2.3,0.5,0,0.5
2021-08-04T00:00:00.000Z,מתחת לגיל 60,10,0,34,2,0,8,0.2,0,0.9,0,0,0.2
2021-08-04T00:00:00.000Z,מעל גיל 60,139,1,52,29,0,9,10.2,213.7,29.1,2.1,0,5
2021-08-05T00:00:00.000Z,מתחת לגיל 60,10,0,36,2,0,9,0.2,0,1,0,0,0.2
2021-08-05T00:00:00.000Z,מעל גיל 60,152,1,60,37,0,15,11.1,210.5,33.7,2.7,0,8.4
2021-08-05T00:00:00.000Z,כלל האוכלוסיה,162,1,96,39,0,24,2.8,28.9,2.6,0.7,0,0.6
2021-08-06T00:00:00.000Z,מעל גיל 60,163,1,60,35,0,9,11.9,202.4,33.7,2.6,0,5.1
2021-08-06T00:00:00.000Z,מתחת לגיל 60,13,0,39,4,0,7,0.3,0,1.1,0.1,0,0.2
2021-08-06T00:00:00.000Z,כלל האוכלוסיה,176,1,99,39,0,16,3.1,26.6,2.7,0.7,0,0.4
2021-08-07T00:00:00.000Z,מתחת לגיל 60,17,0,46,6,0,9,0.4,0,1.3,0.1,0,0.2
2021-08-07T00:00:00.000Z,מעל גיל 60,193,2,70,47,1,15,14.1,380.2,39.4,3.4,190.1,8.4
2021-08-07T00:00:00.000Z,כלל האוכלוסיה,210,2,116,53,1,24,3.7,49.1,3.1,0.9,24.6,0.6
2021-08-08T00:00:00.000Z,מעל גיל 60,207,3,88,46,1,23,15.1,627.6,49.6,3.4,209.2,13
2021-08-08T00:00:00.000Z,מתחת לגיל 60,21,0,52,6,0,9,0.5,0,1.4,0.1,0,0.2
2021-08-08T00:00:00.000Z,כלל האוכלוסיה,228,3,140,52,1,32,4,72.6,3.8,0.9,24.2,0.9
2021-08-09T00:00:00.000Z,כלל האוכלוסיה,242,2,145,51,0,24,4.2,48.5,3.9,0.9,0,0.6
2021-08-09T00:00:00.000Z,מתחת לגיל 60,21,0,49,5,0,6,0.5,0,1.4,0.1,0,0.2
2021-08-09T00:00:00.000Z,מעל גיל 60,221,2,96,46,0,18,16.2,456.6,54.3,3.4,0,10.2
2021-08-10T00:00:00.000Z,מתחת לגיל 60,24,0,52,7,0,8,0.6,0,1.4,0.2,0,0.2
2021-08-10T00:00:00.000Z,כלל האוכלוסיה,249,2,150,54,0,23,4.3,47.4,4.1,0.9,0,0.6
2021-08-10T00:00:00.000Z,מעל גיל 60,225,2,98,47,0,15,16.4,470.6,55.5,3.4,0,8.5
2021-08-11T00:00:00.000Z,כלל האוכלוסיה,251,3,156,50,1,25,4.4,70.8,4.2,0.9,23.6,0.7
2021-08-11T00:00:00.000Z,מתחת לגיל 60,26,1,54,7,1,7,0.6,26.3,1.5,0.2,26.3,0.2
2021-08-11T00:00:00.000Z,מעל גיל 60,225,2,102,43,0,18,16.4,508.9,58,3.1,0,10.2
2021-08-12T00:00:00.000Z,מתחת לגיל 60,23,0,64,1,0,13,0.5,0,1.8,0,0,0.4
2021-08-12T00:00:00.000Z,כלל האוכלוסיה,276,2,174,58,0,31,4.8,47.1,4.7,1,0,0.8
2021-08-12T00:00:00.000Z,מעל גיל 60,253,2,110,57,0,18,18.5,549.5,62.7,4.2,0,10.3
2021-08-13T00:00:00.000Z,כלל האוכלוסיה,282,2,198,53,0,51,4.9,46.5,5.4,0.9,0,1.4
2021-08-13T00:00:00.000Z,מתחת לגיל 60,23,0,71,3,0,20,0.5,0,2,0.1,0,0.6
2021-08-13T00:00:00.000Z,מעל גיל 60,259,2,127,50,0,31,18.9,552.5,72.5,3.6,0,17.7
2021-08-14T00:00:00.000Z,מתחת לגיל 60,25,0,75,7,0,11,0.6,0,2.1,0.2,0,0.3
2021-08-14T00:00:00.000Z,כלל האוכלוסיה,297,2,205,55,0,30,5.2,45.7,5.6,1,0,0.8
2021-08-14T00:00:00.000Z,מעל גיל 60,272,2,130,48,0,19,19.9,542,74.3,3.5,0,10.9
2021-08-15T00:00:00.000Z,מעל גיל 60,284,2,139,56,0,24,20.7,565,79.7,4.1,0,13.8
2021-08-15T00:00:00.000Z,כלל האוכלוסיה,319,3,223,67,1,38,5.5,69.3,6,1.2,23.1,1
2021-08-15T00:00:00.000Z,מתחת לגיל 60,35,1,84,11,1,14,0.8,25.5,2.3,0.3,25.5,0.4
2021-08-16T00:00:00.000Z,כלל האוכלוסיה,300,3,235,49,0,37,5.2,71.4,6.4,0.9,0,1
2021-08-16T00:00:00.000Z,מעל גיל 60,267,2,150,44,0,25,19.5,613.5,86.3,3.2,0,14.4
2021-08-16T00:00:00.000Z,מתחת לגיל 60,33,1,85,5,0,12,0.8,26.1,2.4,0.1,0,0.3
2021-08-17T00:00:00.000Z,כלל האוכלוסיה,318,4,245,61,1,37,5.5,94.9,6.7,1.1,23.7,1
2021-08-17T00:00:00.000Z,מעל גיל 60,274,3,156,46,1,23,20,940.4,90.1,3.4,313.5,13.3
2021-08-17T00:00:00.000Z,מתחת לגיל 60,44,1,89,15,0,14,1,26,2.5,0.3,0,0.4
2021-08-18T00:00:00.000Z,מעל גיל 60,272,3,173,41,0,33,19.8,940.4,100.3,3,0,19.1
2021-08-18T00:00:00.000Z,כלל האוכלוסיה,323,3,274,52,0,54,5.6,71,7.4,0.9,0,1.5
2021-08-18T00:00:00.000Z,מתחת לגיל 60,51,0,101,11,0,21,1.2,0,2.8,0.3,0,0.6
2021-08-19T00:00:00.000Z,מעל גיל 60,272,3,169,37,0,26,19.8,934.6,98.3,2.7,0,15.1
2021-08-19T00:00:00.000Z,כלל האוכלוסיה,322,3,274,44,0,40,5.6,71,7.5,0.8,0,1.1
2021-08-19T00:00:00.000Z,מתחת לגיל 60,50,0,105,7,0,14,1.2,0,2.9,0.2,0,0.4
2021-08-20T00:00:00.000Z,כלל האוכלוסיה,320,3,285,49,0,47,5.5,70,7.8,0.8,0,1.3
2021-08-20T00:00:00.000Z,מעל גיל 60,267,3,183,41,0,28,19.4,864.6,106.7,3,0,16.3
2021-08-20T00:00:00.000Z,מתחת לגיל 60,53,0,102,8,0,19,1.2,0,2.9,0.2,0,0.5
2021-08-21T00:00:00.000Z,מתחת לגיל 60,60,0,113,10,0,22,1.4,0,3.2,0.2,0,0.6
2021-08-21T00:00:00.000Z,מעל גיל 60,281,3,196,37,0,30,20.4,826.4,114.5,2.7,0,17.5
2021-08-21T00:00:00.000Z,כלל האוכלוסיה,341,3,309,47,0,52,5.9,68.2,8.4,0.8,0,1.4
2021-08-22T00:00:00.000Z,מעל גיל 60,296,3,200,48,0,27,21.5,826.4,117.4,3.5,0,15.8
2021-08-22T00:00:00.000Z,מתחת לגיל 60,66,1,122,14,1,19,1.5,26.6,3.4,0.3,26.6,0.5
2021-08-22T00:00:00.000Z,כלל האוכלוסיה,362,4,322,62,1,46,6.3,95.5,8.8,1.1,23.9,1.3
2021-08-23T00:00:00.000Z,מתחת לגיל 60,61,1,128,10,0,27,1.4,28.7,3.6,0.2,0,0.8
2021-08-23T00:00:00.000Z,מעל גיל 60,281,3,218,35,0,41,20.4,838,128.4,2.5,0,24.2
2021-08-23T00:00:00.000Z,כלל האוכלוסיה,342,4,346,45,0,68,5.9,102.5,9.4,0.8,0,1.9
2021-08-24T00:00:00.000Z,מתחת לגיל 60,51,1,135,5,0,22,1.2,30.5,3.8,0.1,0,0.6
2021-08-24T00:00:00.000Z,מעל גיל 60,279,4,225,39,1,33,20.3,1173,133.1,2.8,293.3,19.5
2021-08-24T00:00:00.000Z,כלל האוכלוסיה,330,5,360,44,1,55,5.7,135.9,9.8,0.8,27.2,1.5
2021-08-25T00:00:00.000Z,כלל האוכלוסיה,323,5,369,44,1,62,5.6,143.9,10.1,0.8,28.8,1.7
2021-08-25T00:00:00.000Z,מתחת לגיל 60,52,1,144,9,0,28,1.2,32.6,4,0.2,0,0.8
2021-08-25T00:00:00.000Z,מעל גיל 60,271,4,225,35,1,34,19.7,1169.6,133.6,2.5,292.4,20.2
2021-08-26T00:00:00.000Z,מעל גיל 60,258,4,228,31,0,30,18.7,1169.6,135.9,2.3,0,17.9
2021-08-26T00:00:00.000Z,כלל האוכלוסיה,312,5,374,39,0,55,5.4,152.8,10.3,0.7,0,1.5
2021-08-26T00:00:00.000Z,מתחת לגיל 60,54,1,146,8,0,25,1.2,34.8,4.1,0.2,0,0.7
2021-08-27T00:00:00.000Z,כלל האוכלוסיה,311,5,379,48,1,51,5.4,151.1,10.4,0.8,30.2,1.4
2021-08-27T00:00:00.000Z,מעל גיל 60,256,4,234,40,1,33,18.6,1108,139.6,2.9,277,19.7
2021-08-27T00:00:00.000Z,מתחת לגיל 60,55,1,145,8,0,18,1.3,34.6,4.1,0.2,0,0.5
2021-08-28T00:00:00.000Z,מעל גיל 60,260,4,225,32,0,23,18.9,1075.3,134.6,2.3,0,13.8
2021-08-28T00:00:00.000Z,כלל האוכלוסיה,318,5,368,41,0,42,5.5,148.9,10.1,0.7,0,1.2
2021-08-28T00:00:00.000Z,מתחת לגיל 60,58,1,143,9,0,19,1.3,34.1,4,0.2,0,0.5
2021-08-29T00:00:00.000Z,מתחת לגיל 60,65,1,165,8,0,31,1.5,36.7,4.7,0.2,0,0.9
2021-08-29T00:00:00.000Z,כלל האוכלוסיה,336,6,411,50,1,66,5.8,190.8,11.3,0.9,31.8,1.8
2021-08-29T00:00:00.000Z,מעל גיל 60,271,5,246,42,1,35,19.7,1366.1,147.7,3,273.2,21
2021-08-30T00:00:00.000Z,כלל האוכלוסיה,324,8,416,39,4,62,5.6,274.3,11.5,0.7,137.2,1.7
2021-08-30T00:00:00.000Z,מתחת לגיל 60,64,2,169,9,1,30,1.5,79.6,4.8,0.2,39.8,0.8
2021-08-30T00:00:00.000Z,מעל גיל 60,260,6,247,30,3,32,18.8,1685.4,148.8,2.2,842.7,19.3
2021-08-31T00:00:00.000Z,מתחת לגיל 60,58,2,166,7,0,20,1.3,83.1,4.7,0.2,0,0.6
2021-08-31T00:00:00.000Z,מעל גיל 60,246,5,233,33,0,30,17.8,1420.5,141,2.4,0,18.2
2021-08-31T00:00:00.000Z,כלל האוכלוסיה,304,7,399,40,0,50,5.2,249.7,11,0.7,0,1.4
2021-09-01T00:00:00.000Z,מתחת לגיל 60,55,2,161,8,0,20,1.3,85.4,4.5,0.2,0,0.6
2021-09-01T00:00:00.000Z,כלל האוכלוסיה,286,7,394,36,0,57,4.9,257.3,10.8,0.6,0,1.6
2021-09-01T00:00:00.000Z,מעל גיל 60,231,5,233,28,0,37,16.7,1497,140.6,2,0,22.3
2021-09-02T00:00:00.000Z,מתחת לגיל 60,53,2,155,5,0,17,1.2,87.8,4.4,0.1,0,0.5
2021-09-02T00:00:00.000Z,מעל גיל 60,223,6,231,34,1,25,16.2,1801.8,139.9,2.5,300.3,15.1
2021-09-02T00:00:00.000Z,כלל האוכלוסיה,276,8,386,39,1,42,4.8,301.3,10.6,0.7,37.7,1.2
2021-09-03T00:00:00.000Z,מתחת לגיל 60,54,2,160,8,0,19,1.2,86.3,4.5,0.2,0,0.5
2021-09-03T00:00:00.000Z,מעל גיל 60,210,8,224,23,2,27,15.2,2395.2,136,1.7,598.8,16.4
2021-09-03T00:00:00.000Z,כלל האוכלוסיה,264,10,384,31,2,46,4.5,370.5,10.6,0.5,74.1,1.3
2021-09-04T00:00:00.000Z,כלל האוכלוסיה,269,10,386,33,1,42,4.6,362.8,10.6,0.6,36.3,1.2
2021-09-04T00:00:00.000Z,מתחת לגיל 60,58,2,163,8,0,16,1.3,84.6,4.6,0.2,0,0.5
2021-09-04T00:00:00.000Z,מעל גיל 60,211,8,223,25,1,26,15.3,2312.1,135.7,1.8,289,15.8
2021-09-05T00:00:00.000Z,כלל האוכלוסיה,262,11,410,24,1,54,4.5,414.5,11.3,0.4,37.7,1.5
2021-09-05T00:00:00.000Z,מתחת לגיל 60,57,2,172,6,0,22,1.3,88.5,4.9,0.1,0,0.6
2021-09-05T00:00:00.000Z,מעל גיל 60,205,9,238,18,1,32,14.8,2586.2,145.4,1.3,287.4,19.6
2021-09-06T00:00:00.000Z,מתחת לגיל 60,55,2,166,6,0,11,1.3,90,4.7,0.1,0,0.3
2021-09-06T00:00:00.000Z,כלל האוכלוסיה,242,8,399,21,0,35,4.1,305.3,11.1,0.4,0,1
2021-09-06T00:00:00.000Z,מעל גיל 60,186,6,233,14,0,24,13.5,1709.4,143,1,0,14.7
2021-09-07T00:00:00.000Z,כלל האוכלוסיה,235,8,399,26,1,54,4,299.5,11.1,0.4,37.4,1.5
2021-09-07T00:00:00.000Z,מתחת לגיל 60,60,2,165,7,0,22,1.4,88.3,4.7,0.2,0,0.6
2021-09-07T00:00:00.000Z,מעל גיל 60,175,6,234,19,1,32,12.7,1685.4,143.9,1.4,280.9,19.7
2021-09-08T00:00:00.000Z,כלל האוכלוסיה,231,8,420,19,1,45,3.9,291.3,11.7,0.3,36.4,1.3
2021-09-08T00:00:00.000Z,מעל גיל 60,170,6,237,14,1,23,12.3,1657.5,146.2,1,276.2,14.2
2021-09-08T00:00:00.000Z,מתחת לגיל 60,61,2,183,5,0,22,1.4,85.7,5.2,0.1,0,0.6
2021-09-09T00:00:00.000Z,כלל האוכלוסיה,222,8,439,18,1,52,3.8,290.3,12.2,0.3,36.3,1.5
2021-09-09T00:00:00.000Z,מתחת לגיל 60,58,1,193,2,0,25,1.3,42.8,5.5,0,0,0.7
2021-09-09T00:00:00.000Z,מעל גיל 60,164,7,246,16,1,27,11.9,1917.8,152.3,1.2,274,16.7
2021-09-10T00:00:00.000Z,כלל האוכלוסיה,219,8,444,37,1,50,3.7,283.8,12.4,0.6,35.5,1.4
2021-09-10T00:00:00.000Z,מעל גיל 60,165,7,250,29,1,27,11.9,1886.8,155,2.1,269.5,16.7
2021-09-10T00:00:00.000Z,מתחת לגיל 60,54,1,194,8,0,23,1.2,41.8,5.6,0.2,0,0.7
